date,series,label,close,chg_pct
2026-06-10,BZ=F,布蘭特原油,93.0999984741211,
2026-06-10,DX-Y.NYB,美元指數,99.94999694824219,
2026-06-10,GC=F,黃金,4108.2001953125,
2026-06-10,NVDA,NVIDIA,200.4199981689453,-3.7321697398258857
2026-06-10,TWD=X,美元兌台幣,31.5408992767334,-0.13014202626587812
2026-06-10,^GSPC,標普500,7266.990234375,-1.6199450298948426
2026-06-10,^IXIC,那斯達克,25169.5,-1.9834256648155746
2026-06-10,^SOX,費城半導體,12206.4599609375,-3.565779741493269
2026-06-10,^TNX,美債10年殖利率,4.541999816894531,0.3091859395377261
2026-06-10,^TWII,台灣加權指數,43225.5390625,-3.308177660269873
2026-06-10,^VIX,VIX 恐慌指數,22.219999313354492,11.826866506623457
2026-06-11,BZ=F,布蘭特原油,90.37999725341797,-2.921591047565053
2026-06-11,DX-Y.NYB,美元指數,99.86000061035156,-0.09004136131912643
2026-06-11,GC=F,黃金,4090.300048828125,-0.43571748292109413
2026-06-11,NVDA,NVIDIA,204.8699951171875,2.220335789291372
2026-06-11,TWD=X,美元兌台幣,31.649799346923828,0.3452662184263211
2026-06-11,^GSPC,標普500,7394.2998046875,1.7518885564244746
2026-06-11,^IXIC,那斯達克,25809.66015625,2.543396397425446
2026-06-11,^SOX,費城半導體,13171.4404296875,7.905489976930924
2026-06-11,^TNX,美債10年殖利率,4.4629998207092285,-1.739321870763899
2026-06-11,^TWII,台灣加權指數,43149.4609375,-0.17600272119220328
2026-06-11,^VIX,VIX 恐慌指數,19.440000534057617,-12.511246018023325
2026-06-12,BZ=F,布蘭特原油,87.33000183105469,-3.3746354448444427
2026-06-12,DX-Y.NYB,美元指數,99.75,-0.11015482643623731
2026-06-12,GC=F,黃金,4215.0,3.0486749060769203
2026-06-12,NVDA,NVIDIA,205.19000244140625,0.15620019126554308
2026-06-12,TWD=X,美元兌台幣,31.57900047302246,-0.22369454265829258
2026-06-12,^GSPC,標普500,7431.4599609375,0.5025513873057053
2026-06-12,^IXIC,那斯達克,25888.83984375,0.30678314639034365
2026-06-12,^SOX,費城半導體,13371.4697265625,1.5186592380902253
2026-06-12,^TNX,美債10年殖利率,4.486999988555908,0.5377586558555025
2026-06-12,^TWII,台灣加權指數,44169.0390625,2.3628988702241616
2026-06-12,^VIX,VIX 恐慌指數,17.68000030517578,-9.053498871043908
2026-06-15,BZ=F,布蘭特原油,83.16999816894531,-4.763544686689869
2026-06-15,DX-Y.NYB,美元指數,99.62999725341797,-0.12030350534539824
2026-06-15,GC=F,黃金,4328.0,2.6809015421115134
2026-06-15,NVDA,NVIDIA,212.4499969482422,3.5381814028240033
2026-06-15,TWD=X,美元兌台幣,31.613000869750977,0.10766774191464101
2026-06-15,^GSPC,標普500,7554.2900390625,1.6528391294663436
2026-06-15,^IXIC,那斯達克,26683.939453125,3.0712060261246066
2026-06-15,^SOX,費城半導體,14099.6201171875,5.445552400111442
2026-06-15,^TNX,美債10年殖利率,4.468999862670898,-0.4011617100717402
2026-06-15,^TWII,台灣加權指數,45396.98828125,2.7801130493521287
2026-06-15,^VIX,VIX 恐慌指數,16.200000762939453,-8.371037990327757
2026-06-16,BZ=F,布蘭特原油,78.95999908447266,-5.061920376529017
2026-06-16,DX-Y.NYB,美元指數,99.54000091552734,-0.09033056345641999
2026-06-16,GC=F,黃金,4330.89990234375,0.06700328890365537
2026-06-16,NVDA,NVIDIA,207.41000366210938,-2.3723197733726886
2026-06-16,TWD=X,美元兌台幣,31.518600463867188,-0.298612606480253
2026-06-16,^GSPC,標普500,7511.35009765625,-0.5684179609759754
2026-06-16,^IXIC,那斯達克,26376.33984375,-1.152751863776913
2026-06-16,^SOX,費城半導體,13294.2197265625,-5.712213406680466
2026-06-16,^TNX,美債10年殖利率,4.427999973297119,-0.9174287454391528
2026-06-16,^TWII,台灣加權指數,45809.19140625,0.9079966328300548
2026-06-16,^VIX,VIX 恐慌指數,16.40999984741211,1.2962905838441063
2026-06-17,BZ=F,布蘭特原油,79.55000305175781,0.7472188122165102
2026-06-17,DX-Y.NYB,美元指數,100.08999633789062,0.552537087909033
2026-06-17,GC=F,黃金,4358.89990234375,0.6465169048318842
2026-06-17,NVDA,NVIDIA,204.64999389648438,-1.3307023368657411
2026-06-17,TWD=X,美元兌台幣,31.563899993896484,0.143723164615861
2026-06-17,^GSPC,標普500,7420.10009765625,-1.2148282108228825
2026-06-17,^IXIC,那斯達克,26021.66015625,-1.3446887991323875
2026-06-17,^SOX,費城半導體,13477.0703125,1.3754142002945446
2026-06-17,^TNX,美債10年殖利率,4.4629998207092285,0.7904211297013131
2026-06-17,^TWII,台灣加權指數,45877.390625,0.14887671372583178
2026-06-17,^VIX,VIX 恐慌指數,18.440000534057617,12.370510088491216
2026-06-18,BZ=F,布蘭特原油,79.8499984741211,0.3771155384721947
2026-06-18,DX-Y.NYB,美元指數,100.8499984741211,0.7593187771381293
2026-06-18,GC=F,黃金,4224.10009765625,-3.0925189315546997
2026-06-18,NVDA,NVIDIA,210.69000244140625,2.9513846689763534
2026-06-18,TWD=X,美元兌台幣,31.638399124145508,0.2360263790704975
2026-06-18,^GSPC,標普500,7500.580078125,1.0846212235623431
2026-06-18,^IXIC,那斯達克,26517.9296875,1.9071401604282556
2026-06-18,^SOX,費城半導體,14341.7802734375,6.41615678249805
2026-06-18,^TNX,美債10年殖利率,4.451000213623047,-0.2688686436979282
2026-06-18,^TWII,台灣加權指數,46465.19921875,1.2812598662263142
2026-06-18,^VIX,VIX 恐慌指數,16.399999618530273,-11.062911369007722
2026-06-19,TWD=X,美元兌台幣,31.635900497436523,-0.007897449865212902
2026-06-22,BTC-USD,比特幣,63952.10546875,
2026-06-22,BZ=F,布蘭特原油,77.9000015258789,-2.442075122736753
2026-06-22,DX-Y.NYB,美元指數,101.0199966430664,0.16856536590721394
2026-06-22,GC=F,黃金,4181.89990234375,-0.9990339797088299
2026-06-22,NVDA,NVIDIA,208.64999389648438,-0.968251232276296
2026-06-22,TWD=X,美元兌台幣,31.70199966430664,0.2089372068782236
2026-06-22,^GSPC,標普500,7472.7900390625,-0.3705051979052687
2026-06-22,^IXIC,那斯達克,26166.599609375,-1.324877478239217
2026-06-22,^SOX,費城半導體,14634.7197265625,2.0425599021870022
2026-06-22,^TNX,美債10年殖利率,4.508999824523926,1.3030691556329632
2026-06-22,^TWII,台灣加權指數,47741.51171875,2.746813790663727
2026-06-22,^VIX,VIX 恐慌指數,17.280000686645508,5.36586029624615
2026-06-23,BTC-USD,比特幣,62668.01953125,-2.007886883610832
2026-06-23,BZ=F,布蘭特原油,77.08000183105469,-1.052631166575535
2026-06-23,DX-Y.NYB,美元指數,101.41000366210938,0.38606912690859474
2026-06-23,GC=F,黃金,4129.89990234375,-1.2434539614603501
2026-06-23,NVDA,NVIDIA,200.0399932861328,-4.126528091164561
2026-06-23,TWD=X,美元兌台幣,31.687000274658203,-0.04731370199756446
2026-06-23,^GSPC,標普500,7365.4599609375,-1.4362785193208105
2026-06-23,^IXIC,那斯達克,25587.0390625,-2.2148867469480193
2026-06-23,^SOX,費城半導體,13482.509765625,-7.873126253632323
2026-06-23,^TNX,美債10年殖利率,4.493000030517578,-0.354841309137488
2026-06-23,^TWII,台灣加權指數,47100.6484375,-1.3423606797903442
2026-06-23,^VIX,VIX 恐慌指數,19.489999771118164,12.789346045458249
2026-06-24,BTC-USD,比特幣,60995.1328125,-2.6694424544815853
2026-06-24,BZ=F,布蘭特原油,73.73999786376953,-4.333165396915584
2026-06-24,DX-Y.NYB,美元指數,101.61000061035156,0.19721619270280932
2026-06-24,GC=F,黃金,3990.300048828125,-3.3802236571496835
2026-06-24,NVDA,NVIDIA,199.0,-0.519892681982459
2026-06-24,TWD=X,美元兌台幣,31.70210075378418,0.0476551235367495
2026-06-24,^GSPC,標普500,7358.22021484375,-0.09829319733113406
2026-06-24,^IXIC,那斯達克,25476.640625,-0.4314623400946682
2026-06-24,^SOX,費城半導體,13458.2001953125,-0.18030448881616312
2026-06-24,^TNX,美債10年殖利率,4.4019999504089355,-2.025374571345362
2026-06-24,^TWII,台灣加權指數,46043.6015625,-2.244229984227597
2026-06-24,^VIX,VIX 恐慌指數,18.6299991607666,-4.412522424068877
2026-06-25,BTC-USD,比特幣,59721.67578125,-2.087801063020267
2026-06-25,BZ=F,布蘭特原油,75.26000213623047,2.0613023006442965
2026-06-25,DX-Y.NYB,美元指數,101.43000030517578,-0.17714821778817003
2026-06-25,GC=F,黃金,4030.5,1.0074418133964924
2026-06-25,NVDA,NVIDIA,195.74000549316406,-1.6381881943899224
2026-06-25,TWD=X,美元兌台幣,31.808000564575195,0.3340466665395114
2026-06-25,^GSPC,標普500,7357.490234375,-0.00992061187945481
2026-06-25,^IXIC,那斯達克,25358.599609375,-0.46333037923833587
2026-06-25,^SOX,費城半導體,13940.8701171875,3.5864373755051915
2026-06-25,^TNX,美債10年殖利率,4.392000198364258,-0.22716383819469943
2026-06-25,^TWII,台灣加權指數,46255.26171875,0.45969504788345716
2026-06-25,^VIX,VIX 恐慌指數,18.889999389648438,1.3955997884818938
2026-06-26,BTC-USD,比特幣,60016.4296875,0.4935459402204856
2026-06-26,BZ=F,布蘭特原油,71.98999786376953,-4.344943103432019
2026-06-26,DX-Y.NYB,美元指數,101.36000061035156,-0.06901281141044047
2026-06-26,GC=F,黃金,4078.699951171875,1.1958801928265705
2026-06-26,NVDA,NVIDIA,192.52999877929688,-1.6399339040476746
2026-06-26,TWD=X,美元兌台幣,31.860000610351562,0.16348102632479655
2026-06-26,^GSPC,標普500,7354.02001953125,-0.04716574175711585
2026-06-26,^IXIC,那斯達克,25297.619140625,-0.24047254063451762
2026-06-26,^SOX,費城半導體,13203.5703125,-5.288764607156715
2026-06-26,^TNX,美債10年殖利率,4.372000217437744,-0.45537295134827627
2026-06-26,^TWII,台灣加權指數,44571.76171875,-3.6395859356203264
2026-06-26,^VIX,VIX 恐慌指數,18.40999984741211,-2.5410246572022843
2026-06-27,BTC-USD,比特幣,59940.09765625,-0.12718522519159503
2026-06-28,BTC-USD,比特幣,59532.33984375,-0.6802755224698642
2026-06-29,BTC-USD,比特幣,60138.37890625,1.0179997360940662
2026-06-29,BZ=F,布蘭特原油,73.1500015258789,1.6113400424104807
2026-06-29,DX-Y.NYB,美元指數,101.11000061035156,-0.2466456180885923
2026-06-29,GC=F,黃金,4022.300048828125,-1.382791159412089
2026-06-29,NVDA,NVIDIA,194.97000122070312,1.2673362368860186
2026-06-29,TWD=X,美元兌台幣,31.847000122070312,-0.04080504718203537
2026-06-29,^GSPC,標普500,7440.43017578125,1.1750057250389023
2026-06-29,^IXIC,那斯達克,25820.140625,2.065496683582735
2026-06-29,^SOX,費城半導體,13709.66015625,3.832977230945467
2026-06-29,^TNX,美債10年殖利率,4.374000072479248,0.04574233627727686
2026-06-29,^TWII,台灣加權指數,44999.8984375,0.9605559714053191
2026-06-29,^VIX,VIX 恐慌指數,17.649999618530273,-4.128192477897652
2026-06-30,BTC-USD,比特幣,58558.859375,-2.6264750729518727
2026-06-30,BZ=F,布蘭特原油,72.91999816894531,-0.31442700223625053
2026-06-30,DX-Y.NYB,美元指數,101.19000244140625,0.07912355906611879
2026-06-30,GC=F,黃金,4022.89990234375,0.014913196637333925
2026-06-30,NVDA,NVIDIA,200.08999633789062,2.6260425117358155
2026-06-30,TWD=X,美元兌台幣,31.86590003967285,0.05934599029766563
2026-06-30,^GSPC,標普500,7499.35986328125,0.7920198981480553
2026-06-30,^IXIC,那斯達克,26213.720703125,1.5243142314411706
2026-06-30,^SOX,費城半導體,14246.9599609375,3.9191329220699567
2026-06-30,^TNX,美債10年殖利率,4.418000221252441,1.0059476004593115
2026-06-30,^TWII,台灣加權指數,46125.91015625,2.50225391133696
2026-06-30,^VIX,VIX 恐慌指數,16.450000762939453,-6.798860518563254
2026-07-01,BTC-USD,比特幣,60003.7578125,2.46742927188377
2026-07-01,BZ=F,布蘭特原油,71.56999969482422,-1.8513418925125813
2026-07-01,DX-Y.NYB,美元指數,101.38999938964844,0.197644968294175
2026-07-01,GC=F,黃金,4068.300048828125,1.1285427822333993
2026-07-01,NVDA,NVIDIA,197.5800018310547,-1.2544327816355838
2026-07-01,TWD=X,美元兌台幣,31.834400177001953,-0.09885131953493165
2026-07-01,^GSPC,標普500,7483.22998046875,-0.21508346187620875
2026-07-01,^IXIC,那斯達克,26040.029296875,-0.6625973024473875
2026-07-01,^SOX,費城半導體,13353.2802734375,-6.272774612621235
2026-07-01,^TNX,美債10年殖利率,4.474999904632568,1.2901693192755914
2026-07-01,^TWII,台灣加權指數,47018.98828125,1.9361745317864276
2026-07-01,^VIX,VIX 恐慌指數,16.59000015258789,0.8510600799718215
2026-07-02,BTC-USD,比特幣,61485.30078125,2.4690836420271145
2026-07-02,BZ=F,布蘭特原油,71.80000305175781,0.3213683916645671
2026-07-02,DX-Y.NYB,美元指數,100.86000061035156,-0.5227327966144446
2026-07-02,GC=F,黃金,4112.7001953125,1.0913685311181531
2026-07-02,NVDA,NVIDIA,194.8300018310547,-1.3918412665829716
2026-07-02,TWD=X,美元兌台幣,31.894800186157227,0.1897318900919931
2026-07-02,^GSPC,標普500,7483.240234375,0.00013702513856905796
2026-07-02,^IXIC,那斯達克,25832.669921875,-0.7963100679955204
2026-07-02,^SOX,費城半導體,12626.2197265625,-5.444808556301162
2026-07-02,^TNX,美債10年殖利率,4.485000133514404,0.22346880659112056
2026-07-02,^TWII,台灣加權指數,46744.16015625,-0.5845045481542077
2026-07-02,^VIX,VIX 恐慌指數,16.149999618530273,-2.6522033153145053
2026-07-03,BTC-USD,比特幣,62544.19921875,1.7221977026140145
2026-07-03,TWD=X,美元兌台幣,31.93090057373047,0.11318580885453233
2026-07-03,^TWII,台灣加權指數,46780.62109375,0.07800105377469002
2026-07-04,BTC-USD,比特幣,63088.3046875,0.8699535297381988
2026-07-05,BTC-USD,比特幣,63547.8828125,0.728468021571449
2026-07-06,BTC-USD,比特幣,63995.015625,0.7036155930155497
2026-07-06,BZ=F,布蘭特原油,71.98999786376953,0.26461671857418434
2026-07-06,DX-Y.NYB,美元指數,100.8499984741211,-0.009916851249203162
2026-07-06,GC=F,黃金,4155.10009765625,1.0309504785220192
2026-07-06,NVDA,NVIDIA,195.5500030517578,0.36955356666652506
2026-07-06,TWD=X,美元兌台幣,31.92799949645996,-0.009085485277215977
2026-07-06,^GSPC,標普500,7537.43017578125,0.724150765029874
2026-07-06,^IXIC,那斯達克,26121.16015625,1.116765070151371
2026-07-06,^SOX,費城半導體,12900.1396484375,2.1694531523060556
2026-07-06,^TNX,美債10年殖利率,4.479000091552734,-0.13378019583175638
2026-07-06,^TWII,台灣加權指數,46556.390625,-0.4793234110779254
2026-07-06,^VIX,VIX 恐慌指數,15.569999694824219,-3.5913308817702494
2026-07-07,BTC-USD,比特幣,63297.39453125,-1.0901178582999993
2026-07-07,BZ=F,布蘭特原油,74.16000366210938,3.0143156865294785
2026-07-07,DX-Y.NYB,美元指數,101.13999938964844,0.2875566880665481
2026-07-07,GC=F,黃金,4145.2998046875,-0.2358617780177652
2026-07-07,NVDA,NVIDIA,196.92999267578125,0.7056965494693257
2026-07-07,TWD=X,美元兌台幣,32.054901123046875,0.3974618785651973
2026-07-07,^GSPC,標普500,7503.85009765625,-0.44551096782159405
2026-07-07,^IXIC,那斯達克,25818.689453125,-1.1579527912071952
2026-07-07,^SOX,費城半導體,12300.51953125,-4.648167644139633
2026-07-07,^TNX,美債10年殖利率,4.5289998054504395,1.1163141968226986
2026-07-07,^TWII,台灣加權指數,45479.109375,-2.31392776703252
2026-07-07,^VIX,VIX 恐慌指數,16.1299991607666,3.5966568845119395
2026-07-08,BTC-USD,比特幣,62257.57421875,-1.642753734494773
2026-07-08,BZ=F,布蘭特原油,78.0199966430664,5.204952522041495
2026-07-08,DX-Y.NYB,美元指數,101.05000305175781,-0.08898194426906203
2026-07-08,GC=F,黃金,4070.89990234375,-1.7948014823829794
2026-07-08,NVDA,NVIDIA,204.1199951171875,3.651044893523969
2026-07-08,TWD=X,美元兌台幣,32.13589859008789,0.25268356539331904
2026-07-08,^GSPC,標普500,7482.7099609375,-0.2817238676629863
2026-07-08,^IXIC,那斯達克,25870.650390625,0.20125319526513863
2026-07-08,^SOX,費城半導體,12574.9697265625,2.231208158446041
2026-07-08,^TNX,美債10年殖利率,4.568999767303467,0.8831963694255318
2026-07-08,^TWII,台灣加權指數,45734.41015625,0.5613583571852931
2026-07-08,^VIX,VIX 恐慌指數,16.899999618530273,4.77371666352322
2026-07-09,BTC-USD,比特幣,63193.1484375,1.5027476262771566
2026-07-09,BZ=F,布蘭特原油,76.30000305175781,-2.204554813270998
2026-07-09,DX-Y.NYB,美元指數,100.94000244140625,-0.10885760220632479
2026-07-09,GC=F,黃金,4130.60009765625,1.466511010946947
2026-07-09,NVDA,NVIDIA,202.77999877929688,-0.6564748040099211
2026-07-09,TWD=X,美元兌台幣,32.10919952392578,-0.08308174762022835
2026-07-09,^GSPC,標普500,7543.64013671875,0.8142795337428232
2026-07-09,^IXIC,那斯達克,26206.890625,1.2996976469398902
2026-07-09,^SOX,費城半導體,12960.0,3.0618783329886545
2026-07-09,^TNX,美債10年殖利率,4.539000034332275,-0.6565930072020221
2026-07-09,^TWII,台灣加權指數,45354.609375,-0.8304486270893752
2026-07-09,^VIX,VIX 恐慌指數,15.84000015258789,-6.272186330585061
2026-07-10,BTC-USD,比特幣,64127.140625,1.4779959704393386
2026-07-10,BZ=F,布蘭特原油,76.01000213623047,-0.38007982166216037
2026-07-10,DX-Y.NYB,美元指數,100.97000122070312,0.029719416060336457
2026-07-10,GC=F,黃金,4104.10009765625,-0.6415532700693172
2026-07-10,NVDA,NVIDIA,210.9600067138672,4.033932332484791
2026-07-10,TWD=X,美元兌台幣,32.097198486328125,-0.03737569847767075
2026-07-10,^GSPC,標普500,7575.39013671875,0.42088433998139774
2026-07-10,^IXIC,那斯達克,26281.609375,0.285111084215095
2026-07-10,^SOX,費城半導體,12967.16015625,0.05524811921295836
2026-07-10,^TNX,美債10年殖利率,4.568999767303467,0.6609326447296393
2026-07-10,^VIX,VIX 恐慌指數,15.029999732971191,-5.113638963471622
2026-07-11,BTC-USD,比特幣,63802.02734375,-0.5069823448876076
2026-07-12,BTC-USD,比特幣,63758.21875,-0.06866332556169086
2026-07-13,BTC-USD,比特幣,62239.12109375,-2.3825911169295333
2026-07-13,BZ=F,布蘭特原油,83.30000305175781,9.59084424502672
2026-07-13,DX-Y.NYB,美元指數,101.27999877929688,0.30701946602551544
2026-07-13,GC=F,黃金,3997.0,-2.6095878538004547
2026-07-13,NVDA,NVIDIA,203.52999877929688,-3.521998340020871
2026-07-13,TWD=X,美元兌台幣,32.099098205566406,0.005918645015356994
2026-07-13,^GSPC,標普500,7515.33984375,-0.7927023147980106
2026-07-13,^IXIC,那斯達克,25873.1796875,-1.554051282295188
2026-07-13,^SOX,費城半導體,12347.7802734375,-4.776526821209703
2026-07-13,^TNX,美債10年殖利率,4.609000205993652,0.8754747368655114
2026-07-13,^TWII,台灣加權指數,45380.51953125,0.057127944892587657
2026-07-13,^VIX,VIX 恐慌指數,17.15999984741211,14.171657699822537
2026-07-14,BTC-USD,比特幣,64956.11328125,4.365408989962161
2026-07-14,BZ=F,布蘭特原油,84.7300033569336,1.716686978135229
2026-07-14,DX-Y.NYB,美元指數,100.94000244140625,-0.3356993897990934
2026-07-14,GC=F,黃金,4061.10009765625,1.603705220321494
2026-07-14,NVDA,NVIDIA,211.8000030517578,4.063285177645359
2026-07-14,TWD=X,美元兌台幣,32.1619987487793,0.19595735310091733
2026-07-14,^GSPC,標普500,7543.58984375,0.37589783811964317
2026-07-14,^IXIC,那斯達克,26107.009765625,0.9037547025500192
2026-07-14,^SOX,費城半導體,12661.9296875,2.544177229475797
2026-07-14,^TNX,美債10年殖利率,4.585000038146973,-0.5207239482321824
2026-07-14,^TWII,台灣加權指數,44737.94921875,-1.4159606790255297
2026-07-14,^VIX,VIX 恐慌指數,16.5,-3.846152991147278
2026-07-15,BTC-USD,比特幣,64712.375,-0.37523532264722714
2026-07-15,BZ=F,布蘭特原油,84.94999694824219,0.2596407206333362
2026-07-15,DX-Y.NYB,美元指數,100.5,-0.4359049244739843
2026-07-15,GC=F,黃金,4044.0,-0.42107057804654513
2026-07-15,NVDA,NVIDIA,212.5,0.33049902651376417
2026-07-15,TWD=X,美元兌台幣,32.1338996887207,-0.08736726929839955
2026-07-15,^GSPC,標普500,7572.39990234375,0.3819144358387927
2026-07-15,^IXIC,那斯達克,26269.23046875,0.6213683780001311
2026-07-15,^SOX,費城半導體,12398.8896484375,-2.077408780133849
2026-07-15,^TNX,美債10年殖利率,4.545000076293945,-0.8724091934619316
2026-07-15,^TWII,台灣加權指數,45631.58984375,1.9975001997308173
2026-07-15,^VIX,VIX 恐慌指數,15.670000076293945,-5.030302567915479
2026-07-16,BTC-USD,比特幣,63789.28125,-1.4264562998962727
2026-07-16,BZ=F,布蘭特原油,84.2300033569336,-0.8475498730709408
2026-07-16,DX-Y.NYB,美元指數,100.7300033569336,0.22885906162546377
2026-07-16,GC=F,黃金,3985.60009765625,-1.444112323040303
2026-07-16,NVDA,NVIDIA,207.39999389648438,-2.400002872242646
2026-07-16,TWD=X,美元兌台幣,32.210899353027344,0.23962128796235493
2026-07-16,^GSPC,標普500,7533.77001953125,-0.5101405539945647
2026-07-16,^IXIC,那斯達克,25881.94921875,-1.4742771032471347
2026-07-16,^SOX,費城半導體,11867.5,-4.28578415894253
2026-07-16,^TNX,美債10年殖利率,4.568999767303467,0.5280459979461805
2026-07-16,^TWII,台灣加權指數,45624.98046875,-0.014484209344078902
2026-07-16,^VIX,VIX 恐慌指數,16.729999542236328,6.7645147465313915
2026-07-17,BTC-USD,比特幣,63899.4609375,0.17272445360874134
2026-07-17,BZ=F,布蘭特原油,88.0999984741211,4.594556527307714
2026-07-17,DX-Y.NYB,美元指數,100.75,0.019851724808894744
2026-07-17,GC=F,黃金,4012.699951171875,0.6799441201228662
2026-07-17,NVDA,NVIDIA,202.80999755859375,-2.2131130535045007
2026-07-17,TWD=X,美元兌台幣,32.26430130004883,0.16578843836740909
2026-07-17,^GSPC,標普500,7457.68994140625,-1.0098540030789804
2026-07-17,^IXIC,那斯達克,25520.240234375,-1.3975337843293634
2026-07-17,^SOX,費城半導體,11673.8896484375,-1.6314333394775615
